,station,date,prcp
11089,USC00519523,2014-05-21,0.0
11090,USC00519523,2014-05-22,0.0
11091,USC00519523,2014-05-23,0.0
11092,USC00519523,2014-05-24,0.14
11093,USC00519523,2014-05-25,0.45
11094,USC00519523,2014-05-26,0.01
11096,USC00519523,2014-05-29,0.0
11097,USC00519523,2014-05-30,0.07
11098,USC00519523,2014-05-31,0.0
11099,USC00519523,2014-06-01,0.0
11100,USC00519523,2014-06-02,0.1
11102,USC00519523,2014-06-05,0.0
11103,USC00519523,2014-06-06,0.0
11104,USC00519523,2014-06-07,0.0
11105,USC00519523,2014-06-08,0.0
11106,USC00519523,2014-06-09,0.0
11107,USC00519523,2014-06-10,0.0
11108,USC00519523,2014-06-11,0.13
11109,USC00519523,2014-06-12,0.0
11110,USC00519523,2014-06-13,0.0
11111,USC00519523,2014-06-14,0.0
11112,USC00519523,2014-06-15,0.0
11113,USC00519523,2014-06-16,0.0
11115,USC00519523,2014-06-19,0.0
11116,USC00519523,2014-06-20,0.51
11117,USC00519523,2014-06-21,0.0
11118,USC00519523,2014-06-22,0.01
11119,USC00519523,2014-06-23,0.23
11120,USC00519523,2014-06-24,0.01
11121,USC00519523,2014-06-25,0.07
11122,USC00519523,2014-06-26,0.1
11124,USC00519523,2014-06-29,0.01
11125,USC00519523,2014-06-30,0.07
11126,USC00519523,2014-07-01,0.0
11127,USC00519523,2014-07-02,0.0
11128,USC00519523,2014-07-03,0.1
11129,USC00519523,2014-07-04,0.0
11130,USC00519523,2014-07-05,0.05
11131,USC00519523,2014-07-06,0.07
11132,USC00519523,2014-07-07,0.1
11133,USC00519523,2014-07-08,0.0
11134,USC00519523,2014-07-09,0.07
11135,USC00519523,2014-07-10,0.0
11136,USC00519523,2014-07-11,0.0
11137,USC00519523,2014-07-12,0.0
11138,USC00519523,2014-07-13,0.06
11139,USC00519523,2014-07-14,0.0
11140,USC00519523,2014-07-15,0.0
11141,USC00519523,2014-07-16,0.1
11142,USC00519523,2014-07-17,0.0
11143,USC00519523,2014-07-18,0.0
11144,USC00519523,2014-07-19,0.0
11145,USC00519523,2014-07-20,5.54
11146,USC00519523,2014-07-21,0.07
11147,USC00519523,2014-07-22,0.41
11148,USC00519523,2014-07-23,0.0
11149,USC00519523,2014-07-24,0.0
11151,USC00519523,2014-07-28,0.0
11153,USC00519523,2014-08-01,0.0
11154,USC00519523,2014-08-02,0.0
11155,USC00519523,2014-08-03,0.0
11156,USC00519523,2014-08-04,0.0
11157,USC00519523,2014-08-05,0.0
11158,USC00519523,2014-08-06,0.36
11160,USC00519523,2014-08-09,0.12
11162,USC00519523,2014-08-12,0.0
11163,USC00519523,2014-08-13,0.27
11164,USC00519523,2014-08-14,0.0
11165,USC00519523,2014-08-15,0.0
11166,USC00519523,2014-08-16,0.15
11167,USC00519523,2014-08-17,0.05
11168,USC00519523,2014-08-18,0.01
11169,USC00519523,2014-08-19,0.0
11170,USC00519523,2014-08-20,0.0
11171,USC00519523,2014-08-21,0.17
11172,USC00519523,2014-08-22,0.02
11174,USC00519523,2014-08-25,0.0
11175,USC00519523,2014-08-26,0.19
11176,USC00519523,2014-08-27,0.02
11177,USC00519523,2014-08-28,0.03
11178,USC00519523,2014-08-29,0.0
11179,USC00519523,2014-08-30,0.17
11180,USC00519523,2014-08-31,0.0
11181,USC00519523,2014-09-01,0.0
11182,USC00519523,2014-09-02,0.39
11183,USC00519523,2014-09-03,0.0
11184,USC00519523,2014-09-04,0.04
11185,USC00519523,2014-09-05,0.09
11186,USC00519523,2014-09-06,0.22
11187,USC00519523,2014-09-07,0.0
11188,USC00519523,2014-09-08,0.0
11189,USC00519523,2014-09-09,0.0
11190,USC00519523,2014-09-10,0.0
11191,USC00519523,2014-09-11,0.0
11192,USC00519523,2014-09-12,0.0
11193,USC00519523,2014-09-13,0.0
11194,USC00519523,2014-09-14,0.0
11195,USC00519523,2014-09-15,0.3
11196,USC00519523,2014-09-16,0.0
11197,USC00519523,2014-09-17,0.19
11198,USC00519523,2014-09-18,0.39
11201,USC00519523,2014-09-25,0.08
11202,USC00519523,2014-09-26,0.17
11203,USC00519523,2014-09-27,0.08
11204,USC00519523,2014-09-28,0.0
11205,USC00519523,2014-09-29,0.36
11206,USC00519523,2014-09-30,0.04
11207,USC00519523,2014-10-01,0.87
11208,USC00519523,2014-10-02,0.02
11209,USC00519523,2014-10-03,0.0
11210,USC00519523,2014-10-04,0.0
11211,USC00519523,2014-10-05,0.26
11212,USC00519523,2014-10-06,0.2
11213,USC00519523,2014-10-07,0.0
11214,USC00519523,2014-10-08,0.04
11216,USC00519523,2014-10-11,0.0
11217,USC00519523,2014-10-12,0.0
11218,USC00519523,2014-10-13,0.0
11219,USC00519523,2014-10-14,0.0
11220,USC00519523,2014-10-15,0.0
11221,USC00519523,2014-10-16,0.0
11222,USC00519523,2014-10-17,0.04
11223,USC00519523,2014-10-18,0.1
11224,USC00519523,2014-10-19,2.61
11225,USC00519523,2014-10-20,1.38
11226,USC00519523,2014-10-21,0.0
11227,USC00519523,2014-10-22,0.04
11228,USC00519523,2014-10-23,0.6
11229,USC00519523,2014-10-24,0.03
11231,USC00519523,2014-10-28,0.0
11232,USC00519523,2014-10-29,0.1
11233,USC00519523,2014-10-30,0.0
11234,USC00519523,2014-10-31,0.0
11235,USC00519523,2014-11-01,0.09
11236,USC00519523,2014-11-02,0.05
11237,USC00519523,2014-11-03,0.01
11238,USC00519523,2014-11-04,0.0
11239,USC00519523,2014-11-05,0.07
11241,USC00519523,2014-11-08,0.9
11242,USC00519523,2014-11-09,0.02
11243,USC00519523,2014-11-10,0.0
11244,USC00519523,2014-11-11,0.0
11245,USC00519523,2014-11-12,0.0
11246,USC00519523,2014-11-13,0.0
11247,USC00519523,2014-11-14,0.0
11248,USC00519523,2014-11-15,0.65
11249,USC00519523,2014-11-16,0.36
11250,USC00519523,2014-11-17,0.01
11252,USC00519523,2014-11-21,0.0
11253,USC00519523,2014-11-22,0.0
11254,USC00519523,2014-11-23,0.0
11255,USC00519523,2014-11-24,0.1
11257,USC00519523,2014-11-27,0.0
11258,USC00519523,2014-11-28,0.0
11259,USC00519523,2014-11-29,0.01
11260,USC00519523,2014-11-30,0.0
11261,USC00519523,2014-12-01,0.0
11262,USC00519523,2014-12-02,0.0
11263,USC00519523,2014-12-03,0.02
11264,USC00519523,2014-12-04,1.02
11265,USC00519523,2014-12-05,0.0
11266,USC00519523,2014-12-06,0.0
11267,USC00519523,2014-12-07,0.0
11268,USC00519523,2014-12-08,0.0
11269,USC00519523,2014-12-09,0.0
11270,USC00519523,2014-12-10,0.0
11271,USC00519523,2014-12-11,0.16
11272,USC00519523,2014-12-12,0.08
11273,USC00519523,2014-12-13,0.11
11274,USC00519523,2014-12-14,0.2
11275,USC00519523,2014-12-15,0.05
11276,USC00519523,2014-12-16,0.05
11277,USC00519523,2014-12-17,0.09
11278,USC00519523,2014-12-18,0.0
11279,USC00519523,2014-12-19,0.0
11280,USC00519523,2014-12-20,0.0
11282,USC00519523,2014-12-23,1.52
11283,USC00519523,2014-12-24,1.01
11284,USC00519523,2014-12-25,0.53
11285,USC00519523,2014-12-26,0.0
11286,USC00519523,2014-12-27,0.0
11287,USC00519523,2014-12-28,0.0
11288,USC00519523,2014-12-29,0.0
11289,USC00519523,2014-12-30,0.0
11290,USC00519523,2014-12-31,0.63
11291,USC00519523,2015-01-01,0.0
11292,USC00519523,2015-01-02,0.0
11293,USC00519523,2015-01-03,1.23
11294,USC00519523,2015-01-04,0.03
11295,USC00519523,2015-01-05,0.0
11296,USC00519523,2015-01-06,0.0
11297,USC00519523,2015-01-07,0.0
11298,USC00519523,2015-01-08,0.0
11299,USC00519523,2015-01-09,0.0
11300,USC00519523,2015-01-10,0.0
11301,USC00519523,2015-01-11,0.0
11302,USC00519523,2015-01-12,0.0
11303,USC00519523,2015-01-13,0.0
11304,USC00519523,2015-01-14,0.0
11305,USC00519523,2015-01-15,0.0
11306,USC00519523,2015-01-16,0.01
11307,USC00519523,2015-01-17,0.0
11308,USC00519523,2015-01-18,0.0
11309,USC00519523,2015-01-19,0.0
11310,USC00519523,2015-01-20,0.0
11311,USC00519523,2015-01-21,0.0
11312,USC00519523,2015-01-22,0.0
11313,USC00519523,2015-01-23,0.0
11314,USC00519523,2015-01-24,0.47
11315,USC00519523,2015-01-25,0.59
11316,USC00519523,2015-01-26,0.19
11317,USC00519523,2015-01-27,0.0
11318,USC00519523,2015-01-28,0.1
11319,USC00519523,2015-01-29,0.0
11320,USC00519523,2015-01-30,0.01
11321,USC00519523,2015-01-31,0.0
11322,USC00519523,2015-02-01,0.04
11323,USC00519523,2015-02-02,0.0
11325,USC00519523,2015-02-05,0.05
11326,USC00519523,2015-02-06,0.0
11327,USC00519523,2015-02-07,0.0
11328,USC00519523,2015-02-08,0.0
11329,USC00519523,2015-02-09,0.0
11330,USC00519523,2015-02-10,0.15
11331,USC00519523,2015-02-11,0.0
11332,USC00519523,2015-02-12,0.0
11333,USC00519523,2015-02-13,0.0
11334,USC00519523,2015-02-14,0.22
11335,USC00519523,2015-02-15,0.97
11336,USC00519523,2015-02-16,0.01
11337,USC00519523,2015-02-17,0.0
11338,USC00519523,2015-02-18,0.0
11340,USC00519523,2015-02-21,0.73
11341,USC00519523,2015-02-22,0.0
11342,USC00519523,2015-02-23,0.0
11343,USC00519523,2015-02-24,0.0
11344,USC00519523,2015-02-25,0.0
11345,USC00519523,2015-02-26,0.03
11346,USC00519523,2015-02-27,0.0
11347,USC00519523,2015-02-28,1.08
11348,USC00519523,2015-03-01,0.02
11349,USC00519523,2015-03-02,0.11
11350,USC00519523,2015-03-03,0.01
11351,USC00519523,2015-03-04,0.01
11352,USC00519523,2015-03-05,0.16
11353,USC00519523,2015-03-06,0.1
11354,USC00519523,2015-03-07,0.01
11355,USC00519523,2015-03-08,0.0
11356,USC00519523,2015-03-09,0.03
11357,USC00519523,2015-03-10,0.01
11358,USC00519523,2015-03-11,0.0
11360,USC00519523,2015-03-14,0.0
11361,USC00519523,2015-03-15,0.0
11362,USC00519523,2015-03-16,0.0
11363,USC00519523,2015-03-17,0.0
11364,USC00519523,2015-03-18,0.0
11365,USC00519523,2015-03-19,0.0
11366,USC00519523,2015-03-20,0.0
11367,USC00519523,2015-03-21,0.12
11368,USC00519523,2015-03-22,0.1
11369,USC00519523,2015-03-23,0.0
11371,USC00519523,2015-03-26,0.0
11372,USC00519523,2015-03-27,0.0
11373,USC00519523,2015-03-28,0.0
11374,USC00519523,2015-03-29,1.94
11375,USC00519523,2015-03-30,0.02
11376,USC00519523,2015-03-31,0.15
11377,USC00519523,2015-04-01,0.25
11378,USC00519523,2015-04-02,0.0
11379,USC00519523,2015-04-03,0.0
11380,USC00519523,2015-04-04,0.0
11381,USC00519523,2015-04-05,0.0
11382,USC00519523,2015-04-06,0.0
11383,USC00519523,2015-04-07,0.0
11384,USC00519523,2015-04-08,0.02
11385,USC00519523,2015-04-09,0.0
11387,USC00519523,2015-04-12,0.0
11388,USC00519523,2015-04-13,0.0
11389,USC00519523,2015-04-14,0.07
11390,USC00519523,2015-04-15,0.02
11391,USC00519523,2015-04-16,0.0
11392,USC00519523,2015-04-17,0.07
11393,USC00519523,2015-04-18,0.0
11394,USC00519523,2015-04-19,0.03
11395,USC00519523,2015-04-20,0.0
11396,USC00519523,2015-04-21,0.0
11397,USC00519523,2015-04-22,0.0
11398,USC00519523,2015-04-23,0.15
11399,USC00519523,2015-04-24,0.25
11400,USC00519523,2015-04-25,0.05
11401,USC00519523,2015-04-26,0.02
11402,USC00519523,2015-04-27,3.62
11404,USC00519523,2015-04-30,0.0
11405,USC00519523,2015-05-01,0.05
11406,USC00519523,2015-05-02,0.0
11407,USC00519523,2015-05-03,0.0
11408,USC00519523,2015-05-04,0.0
11409,USC00519523,2015-05-05,0.0
11410,USC00519523,2015-05-06,0.0
11411,USC00519523,2015-05-07,0.0
11412,USC00519523,2015-05-08,0.13
11413,USC00519523,2015-05-09,0.0
11414,USC00519523,2015-05-10,0.0
11415,USC00519523,2015-05-11,0.0
11416,USC00519523,2015-05-12,0.0
11417,USC00519523,2015-05-13,0.0
11418,USC00519523,2015-05-14,0.0
11419,USC00519523,2015-05-15,0.0
11420,USC00519523,2015-05-16,0.0
11421,USC00519523,2015-05-17,0.0
11422,USC00519523,2015-05-18,0.0
11423,USC00519523,2015-05-19,0.0
11424,USC00519523,2015-05-20,0.0
11425,USC00519523,2015-05-21,0.17
11426,USC00519523,2015-05-22,0.0
11427,USC00519523,2015-05-23,1.32
11428,USC00519523,2015-05-24,0.0
11429,USC00519523,2015-05-25,0.0
11430,USC00519523,2015-05-26,0.0
11431,USC00519523,2015-05-27,0.13
11432,USC00519523,2015-05-28,0.68
11433,USC00519523,2015-05-29,0.0
11434,USC00519523,2015-05-30,0.01
11435,USC00519523,2015-05-31,0.0
11436,USC00519523,2015-06-01,0.13
11437,USC00519523,2015-06-02,0.0
11438,USC00519523,2015-06-03,0.0
11439,USC00519523,2015-06-04,0.07
11440,USC00519523,2015-06-05,0.01
11441,USC00519523,2015-06-06,0.0
11442,USC00519523,2015-06-07,0.0
11443,USC00519523,2015-06-08,0.01
11444,USC00519523,2015-06-09,0.01
11445,USC00519523,2015-06-10,0.0
11446,USC00519523,2015-06-11,0.0
11447,USC00519523,2015-06-12,0.0
11448,USC00519523,2015-06-13,0.0
11449,USC00519523,2015-06-14,0.0
11450,USC00519523,2015-06-15,0.0
11451,USC00519523,2015-06-16,0.0
11452,USC00519523,2015-06-17,0.05
11453,USC00519523,2015-06-18,0.18
11454,USC00519523,2015-06-19,0.0
11455,USC00519523,2015-06-20,0.0
11456,USC00519523,2015-06-21,0.0
11457,USC00519523,2015-06-22,0.0
11458,USC00519523,2015-06-23,0.05
11459,USC00519523,2015-06-24,0.0
11460,USC00519523,2015-06-25,0.14
11461,USC00519523,2015-06-26,0.0
11462,USC00519523,2015-06-27,0.0
11464,USC00519523,2015-06-30,0.0
11465,USC00519523,2015-07-01,0.0
11466,USC00519523,2015-07-02,0.0
11468,USC00519523,2015-07-07,0.0
11469,USC00519523,2015-07-08,0.26
11470,USC00519523,2015-07-09,0.0
11471,USC00519523,2015-07-10,0.3
11472,USC00519523,2015-07-11,0.22
11473,USC00519523,2015-07-12,0.43
11474,USC00519523,2015-07-13,0.06
11475,USC00519523,2015-07-14,0.05
11476,USC00519523,2015-07-15,0.0
11477,USC00519523,2015-07-16,0.0
11478,USC00519523,2015-07-17,0.13
11479,USC00519523,2015-07-18,0.0
11480,USC00519523,2015-07-19,0.11
11481,USC00519523,2015-07-20,0.0
11482,USC00519523,2015-07-21,0.0
11484,USC00519523,2015-07-24,0.18
11485,USC00519523,2015-07-25,0.0
11486,USC00519523,2015-07-26,0.03
11487,USC00519523,2015-07-27,0.0
11488,USC00519523,2015-07-28,0.0
11489,USC00519523,2015-07-29,0.0
11490,USC00519523,2015-07-30,0.0
11491,USC00519523,2015-07-31,0.0
11492,USC00519523,2015-08-01,0.16
11493,USC00519523,2015-08-02,0.01
11494,USC00519523,2015-08-03,0.0
11495,USC00519523,2015-08-04,0.0
11496,USC00519523,2015-08-05,0.1
11497,USC00519523,2015-08-06,0.13
11498,USC00519523,2015-08-07,0.0
11499,USC00519523,2015-08-08,0.0
11500,USC00519523,2015-08-09,0.09
11501,USC00519523,2015-08-10,0.01
11502,USC00519523,2015-08-11,0.0
11503,USC00519523,2015-08-12,0.0
11504,USC00519523,2015-08-13,0.06
11505,USC00519523,2015-08-14,0.0
11506,USC00519523,2015-08-15,0.0
11507,USC00519523,2015-08-16,0.0
11508,USC00519523,2015-08-17,0.12
11509,USC00519523,2015-08-18,1.14
11510,USC00519523,2015-08-19,0.42
11511,USC00519523,2015-08-20,1.05
11513,USC00519523,2015-08-23,0.07
11514,USC00519523,2015-08-24,3.43
11515,USC00519523,2015-08-25,0.12
11516,USC00519523,2015-08-26,0.5
11517,USC00519523,2015-08-27,2.29
11518,USC00519523,2015-08-28,0.12
11519,USC00519523,2015-08-29,0.0
11520,USC00519523,2015-08-30,0.02
11521,USC00519523,2015-08-31,0.0
11522,USC00519523,2015-09-01,0.09
11524,USC00519523,2015-09-04,0.81
11526,USC00519523,2015-09-07,0.48
11527,USC00519523,2015-09-08,1.16
11528,USC00519523,2015-09-09,0.0
11529,USC00519523,2015-09-10,0.0
11530,USC00519523,2015-09-11,0.55
11531,USC00519523,2015-09-12,2.28
11532,USC00519523,2015-09-13,0.07
11533,USC00519523,2015-09-14,0.31
11534,USC00519523,2015-09-15,1.17
11535,USC00519523,2015-09-16,0.01
11536,USC00519523,2015-09-17,0.0
11537,USC00519523,2015-09-18,0.0
11538,USC00519523,2015-09-19,0.0
11539,USC00519523,2015-09-20,0.0
11540,USC00519523,2015-09-21,0.01
11541,USC00519523,2015-09-22,0.11
11542,USC00519523,2015-09-23,0.03
11543,USC00519523,2015-09-24,0.08
11544,USC00519523,2015-09-25,0.05
11545,USC00519523,2015-09-26,0.01
11546,USC00519523,2015-09-27,0.18
11547,USC00519523,2015-09-28,0.14
11548,USC00519523,2015-09-29,0.01
11550,USC00519523,2015-10-03,0.0
11551,USC00519523,2015-10-04,0.0
11552,USC00519523,2015-10-05,0.65
11553,USC00519523,2015-10-06,0.55
11554,USC00519523,2015-10-07,0.12
11555,USC00519523,2015-10-08,0.0
11556,USC00519523,2015-10-09,0.01
11558,USC00519523,2015-10-12,0.56
11559,USC00519523,2015-10-13,2.24
11560,USC00519523,2015-10-14,1.42
11561,USC00519523,2015-10-15,0.75
11562,USC00519523,2015-10-16,0.11
11563,USC00519523,2015-10-17,0.15
11564,USC00519523,2015-10-18,0.05
11566,USC00519523,2015-10-21,0.25
11567,USC00519523,2015-10-22,0.07
11568,USC00519523,2015-10-23,0.0
11569,USC00519523,2015-10-24,0.0
11570,USC00519523,2015-10-25,0.0
11571,USC00519523,2015-10-26,0.01
11572,USC00519523,2015-10-27,0.33
11573,USC00519523,2015-10-28,0.0
11574,USC00519523,2015-10-29,0.64
11575,USC00519523,2015-10-30,0.11
11576,USC00519523,2015-10-31,0.04
11577,USC00519523,2015-11-01,0.17
11578,USC00519523,2015-11-02,0.0
11579,USC00519523,2015-11-03,0.0
11580,USC00519523,2015-11-04,0.13
11581,USC00519523,2015-11-05,0.15
11582,USC00519523,2015-11-06,0.0
11583,USC00519523,2015-11-07,0.21
11584,USC00519523,2015-11-08,0.05
11585,USC00519523,2015-11-09,0.07
11587,USC00519523,2015-11-12,0.03
11588,USC00519523,2015-11-13,0.1
11589,USC00519523,2015-11-14,0.12
11590,USC00519523,2015-11-15,0.0
11591,USC00519523,2015-11-16,0.0
11592,USC00519523,2015-11-17,0.0
11593,USC00519523,2015-11-18,0.23
11594,USC00519523,2015-11-19,0.07
11595,USC00519523,2015-11-20,1.75
11596,USC00519523,2015-11-21,2.3
11597,USC00519523,2015-11-22,1.84
11598,USC00519523,2015-11-23,1.1
11599,USC00519523,2015-11-24,1.12
11600,USC00519523,2015-11-25,0.13
11601,USC00519523,2015-11-26,0.58
11602,USC00519523,2015-11-27,0.49
11603,USC00519523,2015-11-28,0.02
11604,USC00519523,2015-11-29,0.14
11605,USC00519523,2015-11-30,0.01
11607,USC00519523,2015-12-03,0.03
11608,USC00519523,2015-12-04,0.0
11609,USC00519523,2015-12-05,0.0
11611,USC00519523,2015-12-08,0.04
11612,USC00519523,2015-12-09,0.13
11613,USC00519523,2015-12-10,0.14
11614,USC00519523,2015-12-11,0.06
11615,USC00519523,2015-12-12,0.41
11616,USC00519523,2015-12-13,0.01
11617,USC00519523,2015-12-14,0.03
11618,USC00519523,2015-12-15,0.28
11619,USC00519523,2015-12-16,0.0
11620,USC00519523,2015-12-17,0.06
11621,USC00519523,2015-12-18,0.12
11622,USC00519523,2015-12-19,0.24
11623,USC00519523,2015-12-20,0.04
11625,USC00519523,2015-12-23,0.0
11626,USC00519523,2015-12-24,0.0
11627,USC00519523,2015-12-25,0.23
11628,USC00519523,2015-12-26,0.15
11629,USC00519523,2015-12-27,0.48
11630,USC00519523,2015-12-28,0.05
11631,USC00519523,2015-12-29,0.01
11633,USC00519523,2016-01-01,0.0
11634,USC00519523,2016-01-02,0.13
11635,USC00519523,2016-01-03,0.0
11637,USC00519523,2016-01-06,0.0
11638,USC00519523,2016-01-07,0.0
11639,USC00519523,2016-01-08,0.0
11640,USC00519523,2016-01-09,0.0
11641,USC00519523,2016-01-10,0.0
11642,USC00519523,2016-01-11,0.0
11643,USC00519523,2016-01-12,0.0
11644,USC00519523,2016-01-13,0.0
11645,USC00519523,2016-01-14,0.0
11646,USC00519523,2016-01-15,0.0
11647,USC00519523,2016-01-16,0.0
11648,USC00519523,2016-01-17,0.0
11649,USC00519523,2016-01-18,0.0
11651,USC00519523,2016-01-21,0.39
11652,USC00519523,2016-01-22,0.0
11654,USC00519523,2016-01-25,0.24
11655,USC00519523,2016-01-26,0.0
11658,USC00519523,2016-01-31,0.0
11659,USC00519523,2016-02-01,0.0
11660,USC00519523,2016-02-02,0.39
11661,USC00519523,2016-02-03,0.03
11662,USC00519523,2016-02-04,0.0
11663,USC00519523,2016-02-05,0.0
11665,USC00519523,2016-02-08,0.0
11666,USC00519523,2016-02-09,0.0
11667,USC00519523,2016-02-10,0.0
11668,USC00519523,2016-02-11,0.0
11669,USC00519523,2016-02-12,0.0
11671,USC00519523,2016-02-16,0.04
11672,USC00519523,2016-02-17,0.22
11673,USC00519523,2016-02-18,0.0
11674,USC00519523,2016-02-19,0.2
11675,USC00519523,2016-02-20,0.05
11676,USC00519523,2016-02-21,0.01
11677,USC00519523,2016-02-22,0.0
11678,USC00519523,2016-02-23,0.0
11679,USC00519523,2016-02-24,0.0
11680,USC00519523,2016-02-25,0.0
11681,USC00519523,2016-02-26,0.0
11682,USC00519523,2016-02-27,0.0
11683,USC00519523,2016-02-28,0.0
11684,USC00519523,2016-02-29,0.0
11685,USC00519523,2016-03-01,0.33
11686,USC00519523,2016-03-02,0.0
11687,USC00519523,2016-03-03,0.0
11688,USC00519523,2016-03-04,0.0
11689,USC00519523,2016-03-05,0.0
11690,USC00519523,2016-03-06,0.0
11691,USC00519523,2016-03-07,0.0
11692,USC00519523,2016-03-08,0.02
11693,USC00519523,2016-03-09,0.3
11694,USC00519523,2016-03-10,0.0
11695,USC00519523,2016-03-11,0.0
11696,USC00519523,2016-03-12,0.0
11699,USC00519523,2016-03-17,0.0
11700,USC00519523,2016-03-18,0.0
11702,USC00519523,2016-03-22,0.0
11703,USC00519523,2016-03-23,1.05
11704,USC00519523,2016-03-24,0.0
11705,USC00519523,2016-03-25,0.03
11706,USC00519523,2016-03-26,0.03
11707,USC00519523,2016-03-27,0.0
11708,USC00519523,2016-03-28,0.0
11709,USC00519523,2016-03-29,0.04
11710,USC00519523,2016-03-30,0.0
11711,USC00519523,2016-03-31,0.01
11712,USC00519523,2016-04-01,0.0
11713,USC00519523,2016-04-02,0.0
11714,USC00519523,2016-04-03,0.0
11715,USC00519523,2016-04-04,0.0
11717,USC00519523,2016-04-07,0.0
11718,USC00519523,2016-04-08,0.0
11719,USC00519523,2016-04-09,0.0
11720,USC00519523,2016-04-10,0.0
11721,USC00519523,2016-04-11,0.0
11722,USC00519523,2016-04-12,0.0
11723,USC00519523,2016-04-13,0.18
11724,USC00519523,2016-04-14,0.08
11725,USC00519523,2016-04-15,0.04
11726,USC00519523,2016-04-16,0.0
11727,USC00519523,2016-04-17,0.09
11728,USC00519523,2016-04-18,0.46
11730,USC00519523,2016-04-21,0.0
11731,USC00519523,2016-04-22,0.0
11732,USC00519523,2016-04-23,0.04
11733,USC00519523,2016-04-24,0.29
11734,USC00519523,2016-04-25,0.0
11735,USC00519523,2016-04-26,0.0
11736,USC00519523,2016-04-27,0.0
11737,USC00519523,2016-04-28,0.0
11738,USC00519523,2016-04-29,0.0
11739,USC00519523,2016-04-30,0.0
11740,USC00519523,2016-05-01,0.09
11741,USC00519523,2016-05-02,0.07
11742,USC00519523,2016-05-03,0.0
11743,USC00519523,2016-05-04,0.0
11744,USC00519523,2016-05-05,0.27
11745,USC00519523,2016-05-06,0.0
11746,USC00519523,2016-05-07,1.8
11747,USC00519523,2016-05-08,0.75
11748,USC00519523,2016-05-09,0.02
11749,USC00519523,2016-05-10,0.0
11750,USC00519523,2016-05-11,0.0
11751,USC00519523,2016-05-12,0.0
11752,USC00519523,2016-05-13,0.0
11753,USC00519523,2016-05-14,0.06
11754,USC00519523,2016-05-15,0.0
11755,USC00519523,2016-05-16,0.0
11756,USC00519523,2016-05-17,0.0
11757,USC00519523,2016-05-18,0.0
11758,USC00519523,2016-05-19,0.0
11759,USC00519523,2016-05-20,0.0
11760,USC00519523,2016-05-21,0.0
11761,USC00519523,2016-05-22,0.0
11762,USC00519523,2016-05-23,0.0
11763,USC00519523,2016-05-24,0.0
11764,USC00519523,2016-05-25,0.0
11765,USC00519523,2016-05-26,0.01
11766,USC00519523,2016-05-27,0.0
11767,USC00519523,2016-05-28,0.36
11768,USC00519523,2016-05-29,0.0
11769,USC00519523,2016-05-30,0.05
11770,USC00519523,2016-05-31,1.18
11771,USC00519523,2016-06-01,0.38
11772,USC00519523,2016-06-02,0.03
11773,USC00519523,2016-06-03,0.47
11774,USC00519523,2016-06-04,0.02
11775,USC00519523,2016-06-05,0.14
11776,USC00519523,2016-06-06,0.17
11777,USC00519523,2016-06-07,0.07
11778,USC00519523,2016-06-08,0.0
11779,USC00519523,2016-06-09,0.15
11780,USC00519523,2016-06-10,0.23
11781,USC00519523,2016-06-11,0.0
11782,USC00519523,2016-06-12,0.12
11783,USC00519523,2016-06-13,0.1
11784,USC00519523,2016-06-14,0.0
11785,USC00519523,2016-06-15,0.25
